par/320000,0.4689054763196812,0.44450067463913,0.48177212418522686,2.6480064638813097e-2,4.508628277108073e-3,3.151040896460087e-2
par/640000,0.9761973346952194,0.9515770360497603,1.0013046152113627,4.078793369406202e-2,3.0045096355024725e-2,5.6858144201939194e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.64555761288334e-3,3.64555761288334e-3,3.64555761288334e-3,8.882073505660917e-4,8.882073505660917e-4,8.882073505660917e-4
par/20000,1.138889936584959e-2,1.0960223760005987e-2,1.2144555251533639e-2,2.0319195054581845e-3,1.8083952431054346e-3,2.6008495628142073e-3
par/40000,3.0918878864655476e-2,2.9958083535684375e-2,3.14741763044798e-2,2.758943697724049e-3,2.3417088148995524e-3,3.936192124054392e-3
par/80000,8.042078785796e-2,8.02461130659665e-2,8.069888066892172e-2,6.212613710888362e-3,2.6080496422248127e-3,7.502823696499393e-3
par/160000,0.19259709825920354,0.18806279731992012,0.1957759717349998,7.57834297019167e-3,6.246801749156963e-3,9.53540148623128e-3
par/320000,0.4650852882962984,0.4509125548841742,0.46843898335161305,3.055655561322577e-2,4.673844513793796e-3,3.812741657894949e-2
par/640000,0.9854189894783,0.9717571455791282,1.0082367601571605,2.779418423212815e-2,1.2869605205302902e-2,2.9903942508803173e-2
